"","lat","long"
"2356",32.31,118.3
"2364",41.82,123.42
"2367",28.46,104.71
"2369",43.08,90.5
"2371",22.77,108.31
"2372",29.01,116.69
"2373",31.16,120.7
"2374",30.88,114.66
"2375",32.49,119.93
"2379",32.09,112.19
"2381",22.8,114.05
"2382",30.14,104.63
"2384",40.69,111.69
"2389",22.94,113.37
"2390",23.22,113.2
"2391",37.68,116.39
"2394",28.68,112.89
"2402",22.94,113.91
"2403",34.54,116.79
"2406",23.51,111.32
"2407",37.99,114.48
"2408",22.57,109.63
"2411",34.09,118.81
"2413",23.69,113.04
"2415",34.32,108.96
"2417",32.12,118.86
"2419",31.29,120.67
"2423",38.94,100.45
"2426",30.7,104
"2431",31.7,118.53
"2432",44.33,84.91
"2433",23.04,113.75
"2435",22.55,114.12
"2441",22.61,114.16
"2445",33.01,117.02
"2447",40.17,116.5
"2450",24.99,102.73
"2452",31.75,118.92
"2454",25.06,117.02
"2456",22.01,100.79
"2459",37.8,112.57
"2460",25.01,102.73
"2461",35.08,117.19
"2462",39.61,121.99
"2463",31.82,117.24
"2465",24.79,105.33
"2468",30.63,114.24
"2474",29.51,106.52
"2475",44.01,87.28
"2479",30.56,117.07
"2484",23.15,113.33
"2485",28.99,106.66
"2488",43.85,125.36
"2491",30.24,119.73
"2492",35.59,110.7
"2493",29.28,120.02
"2495",36.13,111.53
"2496",39.06,116.7
"2497",27.87,113.16
"2504",29.33,121.41
"2505",37.92,112.53
"2506",34.26,108.91
"2508",47.43,8.56
"2509",25.79,113.03
"2510",41.76,123.47
"2511",23.46,113.15
"2516",22.68,114.17
"2518",31.14,104.42
"2521",23.03,113.12
"2523",34.18,108.84
"2524",39.31,115.88
"2525",32.05,112.11
"2527",31.54,120.35
"2528",31.01,121.32
"2529",23.12,113.18
"2530",40.62,115.05
"2532",29.99,103.01
"2533",49.74,124.61
"2534",38.88,115.57
"2536",23.17,114.28
"2539",31.09,121.51
"2545",39.75,116.2
"2546",22.89,111.03
"2547",40.25,122.14
"2549",34.25,109.01
"2553",39.99,117.06
"2554",39.94,116.77
"2555",30.3,121.29
"2556",25.16,112.85
"2566",37.53,121.39
"2568",25.97,117.36
"2569",22.58,113.93
"2570",38.02,114.55
"2576",41.76,86.12
"2577",28.55,115.88
"2579",28.01,115.55
"2581",24.77,112.38
"2583",22.81,113.54
"2584",22.77,108.32
"2585",29.72,106.63
"2586",35.56,115.53
"2587",25.85,116.38
"2588",24.78,110.48
"2589",39.89,116.38
"2591",40.08,116.37
"2592",52.08,4.3
"2605",29.56,106.57
"2607",30.69,118.41
"2608",36.82,118.32
"2609",35.41,116.95
"2612",22.87,108.31
"2614",34.35,107.21
"2615",36.16,120.4
"2616",43.95,87.49
"2617",25.49,119.03
"2620",37.79,112.59
"2621",25.1,117.03
"2622",38.51,115.01
"2625",23.24,114.14
"2627",47.33,123.93
"2629",30.71,104.16
"2630",29.84,114.33
"2635",22.48,112.89
"2641",31.56,120.38
"2642",35.8,112.93
"2643",30.94,117.79
"2644",23.36,116.69
"2646",31.94,106.19
"2647",30.68,104.02
"2648",23.21,113.73
"2660",32,120.97
"2661",22.42,111.21
"2666",39.09,121.71
"2668",36.72,117.51
"2673",27.67,113.14
"2674",31.14,121.61
"2677",35.85,120.01
"2678",22.56,114.04
"2680",22.61,114.14
"2683",32.11,118.75
"2690",41.49,122.96
"2695",39.79,116.49
"2697",34.26,117.24
"2700",34.72,113.65
"2703",31.27,121
"2706",30.67,104
"2714",39.7,122.96
"2721",32.44,119.55
"2722",40.07,116.33
"2727",32.02,120.88
"2728",37.43,110.88
"2732",31.47,104.73
"2741",35.96,120.15
"2746",34.23,108.9
"2748",30.55,104.17
"2753",35.33,111.26
"2756",26.41,112.82
"2759",43.77,87.61
"2761",31.87,121.16
"2764",31.05,104.28
"2766",27.99,120.69
"2768",24.83,116.92
"2769",23.74,113.01
"2770",31.93,118.86
"2771",23.11,113.23
"2773",36.13,110.69
"2775",30.29,120.25
"2776",23.53,99.41
"2777",23.23,112.92
"2778",34.35,118.34
"2783",29.98,106.26
"2786",31.95,121.11
"2787",23.45,116.76
"2790",36.93,116.75
"2793",25.78,119.44
"2795",23.02,112.45
"2799",34.32,108.91
"2803",30.89,114.66
"2804",22.62,107.92
"2808",31.22,121.39
"2809",31.21,121.29
"2811",31.26,121.45
"2814",30.74,103.54
"2819",32.01,112.09
"2820",37.87,112.48
"2822",28.5,121.36
"2823",36.46,113.31
"2825",18.26,109.5
"2834",39.87,116.34
"2839",32.62,119.59
"2840",24.3,109.42
"2844",28.24,112.92
"2849",31.19,121.45
"2851",28.11,120.96
"2853",35.74,107.66
"2854",27.39,114.61
"2856",29.86,121.61
"2857",32.09,118.75
"2859",34.89,119.06
"2863",31.63,120.76
"2864",30.61,103.99
"2866",22.78,112.96
"2867",38.05,114.38
"2870",33.73,113.24
"2871",23.1,113.29
"2875",28.22,121.28
"2877",28.39,112.88
"2878",32.06,120.6
"2879",30.82,106.09
"2884",37.42,122.15
"2885",34.26,108.95
"2886",26.13,119.29
"2889",25.91,112.22
"2890",41.9,123.38
"2892",27.84,112.51
"2893",39.63,117.11
"2896",31.88,117.3
"2901",29.46,106.48
"2903",42,122.81
"2909",36.08,113.82
"2910",25.37,112.78
"2911",30.81,103.88
"2912",25.05,102.74
"2913",30.32,112.25
"2916",43.53,125.66
"2918",32.56,119.2
"2921",30.32,112.26
"2922",33.85,109.15
"2924",35.42,114.8
"2926",34.16,113.86
"2929",30.71,112.58
"2930",0.77,0.8
"2932",24.69,118.47
"2934",37.78,115.02
"2938",24.93,118.32
"2939",45.29,130.95
"2941",38.13,114.51
"2942",37.92,120.74
"2945",40.6,115.07
"2949",29.86,121.67
"2951",22.85,114.14
"2954",35.43,119.46
"2956",27.05,108.41
"2960",36.99,117.15
"2961",32.16,119.29
"2963",38.05,114.5
"2970",25.32,118.29
"2971",22.99,113.66
"2974",30.13,104.63
"2977",32.49,116.91
"2978",30.35,112.19
"2980",36.4,118.54
"2982",31.95,118.87
"2983",28.08,121.21
"2984",32.14,111.81
"2986",37.81,112.57
"2988",31.62,120.32
"2992",28.25,121.13
"2997",25.58,111.94
"2998",31.14,118.64
"3000",34.78,113.71
"3002",31.18,121.44
"3004",30.57,114.22
"3005",28.04,120.9
"3006",22.53,114.05
"3007",22.29,113.57
"3008",40.76,120.82
"3009",31.25,121.43
"3010",31.42,120.49
"3011",30.68,111.33
"3014",46.58,125.12
"3015",36.18,116.74
"3018",36.46,116.01
"3019",29.89,110.02
"3020",35.65,117.61
"3021",36.1,117.81
"3023",22.28,113.91
"3024",35.03,111.02
"3026",31.17,121.48
"3027",38.89,121.53
"3028",28.18,113.03
"3033",28.02,120.6
"3034",40.97,117.82
"3035",23.22,113.18
"3037",39,121.62
"3041",31.93,121.33
"3044",39.83,116.46
"3045",34.28,107.89
"3048",32.43,105.82
"3050",42.04,119.27
"3051",34.79,115.28
"3053",30.94,118.77
"3056",30.88,120.69
"3057",31.27,121.34
"3058",41.12,121.12
"3066",29.65,106.59
"3070",31.69,120.54
"3078",35.98,120.15
"3079",36.11,111.53
"3081",31.8,119.96
"3083",30.24,120.16
"3084",28.08,121.27
"3085",29.6,106.5
"3086",24.91,118.54
"3087",28.17,115.77
"3089",31.22,121.36
"3091",23.27,113.31
"3092",31.29,121.49
"3095",38.85,115.47
"3096",25.38,114.93
"3097",36.41,117.91
"3098",39.76,116.27
"3099",32.93,117.35
"3102",31.05,121.75
"3104",30.7,104.04
"3106",38.03,115.02
"3107",37.25,120.9
"3110",31.09,107.86
"3111",22.87,108.36
"3114",37.6,108.8
"3121",32.7,120.29
"3123",30.95,118.77
"3125",32.02,107.57
"3127",27.86,120.38
"3129",41.16,123.19
"3130",30.3,120.25
"3131",33.66,119.07
"3132",30.6,114.19
"3133",30.92,118.02
"3136",29.52,106.44
"3140",32.11,118.81
"3146",31.85,119.99
"3149",27.34,118.12
"3151",29.73,120.24
"3159",32,119.55
"3160",39.74,116.32
"3163",33.97,113.22
"3165",39.72,116.34
"3167",39.57,116.79
"3169",23.37,103.15
"3171",31.76,120.04
"3172",22.63,114.06
"3173",39.93,116.72
"3174",38.08,115.06
"3177",46.6,125.15
"3181",36.2,117.19
"3183",26.68,100.75
"3185",31.33,120.61
"3186",30.27,120.16
"3193",44.34,129.46
"3194",29.78,121.57
"3196",30.06,112.33
"3197",37.16,118.51
"3204",31.29,118.06
"3205",39.93,116.16
"3209",41.1,121.11
"3210",31.28,120.53
"3211",33.11,118.73
"3214",40.01,116.32
"3216",28.2,113.03
"3217",45.25,130.82
"3218",29.59,120.81
"3220",31.27,121.46
"3221",35.37,112.71
"3222",30.91,121.19
"3225",30.73,121.34
"3229",23.13,113.38
"3231",39.82,116.33
"3234",33.38,114.64
"3238",30.62,104.09
"3239",32.25,118.76
"3240",23.47,113.27
"3245",29.75,104.13
"3246",30.24,119.69
"3247",38.8,116.16
"3253",31.1,121.81
"3254",40.21,116.24
"3255",31.86,120.08
"3256",36.63,117.45
"3257",39.92,116.56
"3262",36.33,113.26
"3264",37.45,118.64
"3265",26.14,119.29
"3266",31.02,121.2
"3267",32.02,118.76
"3269",24.79,113.53
"3270",34.14,113.49
"3272",37.18,116.86
"3273",36.24,115.19
"3275",30.05,101.96
"3276",32.19,119.67
"3277",31.57,118.5
"3278",32.51,111.08
"3281",36.75,117.23
"3282",25.96,111.66
"3283",31.37,120.79
"3287",26.6,101.63
"3289",35.39,119.55
"3292",40.78,111.52
"3294",32.08,112.25
"3298",32.62,119.58
"3300",27.79,115.34
"3301",30.52,114.14
"3303",36.37,113.05
"3306",34.56,113.26
"3307",28.81,120.25
"3310",34.38,107.12
"3313",22.96,113.44
"3318",39.08,117.14
"3319",41.18,121.36
"3321",34.85,118.77
"3322",39.6,116.48
"3323",46.73,82.9
"3324",29.64,106.55
"3325",30.93,113.92
"3327",31.25,121.33
"3329",41.8,123.36
"3331",40.85,122.73
"3335",22.8,108.31
"3337",23.04,114.35
"3338",23.25,113.34
"3340",34.23,113.78
"3341",36.86,120.54
"3342",28.04,121.06
"3358",37.24,122.57
"3362",23.64,116.66
"3364",29.48,106.3
"3365",32.02,118.75
"3366",44.4,131.14
"3371",30.73,111.32
"3373",27.67,120.07
"3375",30.37,120.14
"3376",34.84,113.66
"3377",34.74,113.61
"3380",25,102.83
"3383",35.19,113.38
"3385",25.21,112.54
"3386",24.44,117.82
"3387",22.99,114.48
"3389",31.11,121.53
"3390",30.29,120.03
"3391",31.31,120.54
"3393",30.04,121.11
"3394",28.2,113.04
"3395",33.23,107.55
"3398",44.57,129.62
"3399",30.04,122.11
"3400",24.48,118.11
"3401",34.19,113.94
"3403",32.15,118.75
"3405",31.36,120.74
"3406",35.38,116.58
"3407",39.94,119.49
"3411",38.99,112.92
"3412",30.67,104.04
"3413",39.69,116.06
"3414",32.23,118.27
"3416",37.71,112.73
"3420",37.05,119.88
"3422",33.34,120.19
"3433",32.14,118.71
"3436",30.56,114.11
"3437",38.73,112.69
"3439",30.72,121.34
"3440",22.96,113.9
"3442",34.42,115.64
"3444",29.92,119.88
"3453",45.71,126.58
"3454",35.03,111.01
"3455",33.98,118.23
"3457",30.63,104.07
"3458",33.88,113.33
"3459",18.25,109.5
"3462",41.86,123.8
"3463",42.08,120.9
"3467",22.98,114.47
"3468",31.51,120.09
"3472",30.92,121.44
"3478",27.81,112.9
"3479",29.24,103.24
"3480",36.5,111.69
"3481",39.1,117.14
"3484",34.92,113.51
"3490",39.95,116.23
"3493",38.89,121.57
"3495",31.69,120.27
"3496",30.42,107.82
"3500",31.94,118.78
"3503",36.97,115.99
"3506",30.34,107.35
"3509",28.69,115.9
"3510",31.94,119.16
"3512",25.76,106.08
"3514",30.74,120.86
"3515",46.56,127
"3516",22.68,113.85
"3520",30.76,108.4
"3521",35.37,115.56
"3525",22.99,113.34
"3528",30.06,112.26
"3531",24.72,110.45
"3533",36.07,120.31
"3534",28.49,112.42
"3536",38.53,106.3
"3538",28.12,120.63
"3539",30.38,114.87
"3542",37.83,112.55
"3543",22.69,114.13
"3544",29.89,110.03
"3545",39.88,116.27
"3547",31.21,121.38
"3551",22.59,113.25
"3554",29.33,113.18
"3556",42.44,123.55
"3558",38.68,116.1
"3559",35.04,119.15
"3561",26.23,111.62
"3564",24.51,118.17
"3566",34.77,113.66
"3572",36.71,118.85
"3573",29.25,115.78
"3574",43.84,87.59
"3579",23.03,113.76
"3580",39.03,117.71
"3581",38.84,115.49
"3586",39.12,117.07
"3587",22.73,113.83
"3588",37.52,111.14
"3590",33.97,116.78
"3591",43.92,87.63
"3595",34.41,113.38
"3597",31.96,120.38
"3598",39.77,116.9
"3599",28.8,104.6
"3601",28.14,112.98
"3602",27.21,115.14
"3603",32.66,110.76
"3604",36.3,116.04
"3606",33.42,114.66
"3609",40.71,111.56
"3610",36.69,117.05
"3618",36.81,118.32
"3619",39.23,117.05
"3621",26.04,119.24
"3622",22.67,113.99
"3632",23.28,113.61
"3633",22.92,113.65
"3636",33.05,113.13
"3637",23.88,112.19
"3638",34.62,112.1
"3640",36.23,116.75
"3644",34.26,113.75
"3646",25.84,114.93
"3648",39.98,116.39
"3649",34.81,115.59
"3650",22.94,113.88
"3651",31.24,121.48
"3654",28.23,113.04
"3655",30.79,120.96
"3659",28.76,111.22
"3660",31.1,121.27
"3663",35.64,110.68
"3666",34.28,107.87
"3667",33.07,115.42
"3673",39.74,116.55
"3674",25.31,104.21
"3675",31.15,104.39
"3676",39.89,116.35
"3679",29.75,106.49
"3681",38.97,121.58
"3686",34.38,108.95
"3688",32.56,120.22
"3689",24.45,118.07
"3690",34.28,107.88
"3691",34.27,107.89
"3697",31.34,121.04
"3698",30.26,106.82
"3701",26.58,114.16
"3702",36.07,120.3
"3703",32,118.74
"3705",24.34,109.42
"3706",23.01,114
"3707",30.55,104.04
"3708",35.71,116.49
"3709",43.85,125.41
"3712",25.93,113.23
"3716",28.92,105.47
"3717",30.11,120.19
"3723",30.85,120.06
"3724",32.2,119.41
"3727",24.68,118.46
"3729",28.59,115.87
"3730",23.1,114.43
"3734",31.63,116.95
"3736",36.75,117.21
"3737",37.16,121.92
"3739",26.4,112.39
"3741",37.88,118.51
"3742",24.79,112.36
"3743",22.85,108.23
"3744",28.23,112.02
"3750",32.11,120.91
"3752",36.17,113.82
"3756",28.91,111.97
"3757",36.86,115.99
"3759",28.24,116.61
"3760",37.55,115.59
"3761",29.75,118.04
"3762",24.6,118.33
"3764",40.12,116.67
"3766",32,118.73
"3769",27.2,116.52
"3770",32.05,118.92
"3771",37.92,112.2
"3773",31.77,119.93
"3775",36.75,119.04
"3776",34.27,107.88
"3779",27.44,109.68
"3780",30.73,116.82
"3781",35.45,119.48
"3782",35.41,116.68
"3788",22.52,114.03
"3790",27.8,114.94
"3791",31.27,121.6
"3795",22.8,108.33
"3801",30.19,121.24
"3803",23.19,113.15
"3807",31.21,121.65
"3809",23.61,116.75
"3814",39.92,116.25
"3815",30.35,120.18
"3816",30.5,104.04
"3818",24.83,107.58
"3819",32.3,121.18
"3823",38.41,115.04
"3826",43.84,125.25
"3827",35.08,113.23
"3829",24.49,118.13
"3831",28.16,113.01
"3833",39.9,116.57
"3835",23.26,116.59
"3836",35.3,115.22
"3838",0.93,0.55
"3840",23.07,113.87
"3842",30.78,120.32
"3849",40.17,116.86
"3852",26.44,111.61
"3854",37.97,114.39
"3856",36.61,116.25
"3857",47.31,123.95
"3859",30.25,122.2
"3860",36.32,112.93
"3864",36.18,120.5
"3868",41.3,123.77
"3869",27.65,109.95
"3870",40.22,116.22
"3875",41.79,123.45
"3881",30.64,120.58
"3882",28.19,113.04
"3883",41.85,123.82
"3885",22.78,113.73
"3886",22.65,113.26
"3889",36.24,117.67
"3890",31.96,120.95
"3892",31.6,120.31
"3895",26.58,101.7
"3900",26.74,112.67
"3901",34.88,112.77
"3904",36.14,113.11
"3905",30.32,121.28
"3906",36.4,120.4
"3908",35.03,118.36
"3909",29.85,115.54
"3910",39.03,117.69
"3914",31.6,105.96
"3915",29.99,122.13
"3916",38.91,121.54
"3919",31.96,119.17
"3921",39.07,116.69
"3925",30.67,114.3
"3932",28.82,120.25
"3933",32.16,120.66
"3935",30.32,120.14
"3936",36.77,116.81
"3937",39.1,117.1
"3938",40.01,118.7
"3941",31.1,104.37
"3943",22.81,114.08
"3944",0.69,0.85
"3950",37.47,122.02
"3952",30.55,114.34
"3953",39.95,116.28
"3956",40.05,116.65
"3960",30.17,120.46
"3963",0.11,0.36
"3966",39.88,116.37
"3967",40.01,113.21
"3968",36.26,120.39
"3974",30.3,120.59
"3976",36.18,120.43
"3977",31.9,120.39
"3982",36.84,115.69
"3983",30.16,121.25
"3984",41.13,121.14
"3985",39.96,116.38
"3987",31.76,107.31
"3990",31.94,118.82
"3993",34.74,111.88
"3994",31.21,107.5
"3999",26.03,119.3
"4000",31.78,118.86
"4002",23.15,114.41
"4004",39.61,118.2
"4005",22.83,114.1
"4007",27.82,120.71
"4009",30.52,114.32
"4010",30.81,120.55
"4011",27.12,111.03
"4012",25.61,103.86
"4013",36.8,118.05
"4014",38.74,117.49
"4016",35.1,109.82
"4017",28.62,120.06
"4018",39.61,118.12
"4020",36.7,118.85
"4029",24.42,111.57
"4032",31.46,116.93
"4037",26.23,117.6
"4038",35.15,115.24
"4040",33.15,111.48
"4041",39.83,116.23
"4043",30.65,104.12
"4044",31.47,114.66
"4047",31.26,121.33
"4049",26.2,119.53
"4052",25.1,102.93
"4053",39.1,117.18
"4055",32.17,118.89
"4056",39.1,121.72
"4060",35.96,116.89
"4061",26.31,102.63
"4062",36.14,117.19
"4063",23.1,113.93
"4065",37.69,114.94
"4068",27.75,109.2
"4070",34.27,108.22
"4071",28.05,120.65
"4079",36.92,117.76
"4081",31.28,121.35
"4082",33.56,114.04
"4083",25.56,113.68
"4085",30.03,120.83
"4087",35.85,117.36
"4089",31.13,121.43
"4092",30.82,104.17
"4093",32.04,120.81
"4097",31.77,117.38
"4098",31.43,118.36
"4102",31.78,119.95
"4107",39.13,116.56
"4108",37.89,114.65
"4112",43.81,126.52
"4115",33.59,119.01
"4116",31.53,121.25
"4120",35.43,114
"4123",36.5,112.34
"4126",33.66,116.95
"4127",24.31,109.41
"4130",22.57,113.86
"4137",42.21,123.18
"4140",36.65,116.99
"4142",40.04,116.19
"4145",31.48,104.76
"4146",34.67,112.43
"4147",22.71,114.08
"4148",30.53,117.05
"4149",22.65,114.04
"4152",23.38,116.41
"4153",39.18,117.16
"4156",24.59,118.57
"4158",22.02,113.38
"4161",32.7,112.83
"4163",31.27,121.38
"4167",29.71,115.98
"4169",28.01,120.69
"4170",32.06,121.73
"4172",37.64,116.79
"4173",29.87,121.63
"4177",31.33,120.92
"4182",30.29,109.47
"4183",30.9,121.8
"4188",31.77,119.91
"4191",30.82,108.37
"4193",26.45,111.61
"4196",23.1,113.39
"4198",36.26,114.99
"4199",29.88,121.46
"4203",32.24,118.75
"4206",35.73,107.65
"4209",38.84,115.46
"4211",28.14,112.99
"4213",31.53,120.27
"4215",32.04,118.77
"4218",30.22,119.69
"4219",38.99,121.87
"4221",29.73,112.44
"4225",40.21,116.65
"4226",36.95,118.09
"4228",29.75,104.57
"4232",45.11,126.14
"4234",36.24,111.6
"4235",29.86,121.57
"4237",23.08,113.32
"4238",29.49,119.89
"4239",31.83,117.26
"4245",34.63,113.18
"4247",28.25,104.17
"4251",34.18,117.26
"4255",36.72,117.56
"4256",21.27,110.32
"4259",40.11,116.66
"4265",43.83,125.37
"4266",29.72,116
"4268",28.66,115.98
"4269",33.28,113.52
"4272",30.18,121.45
"4275",34.46,113.05
"4278",34.01,113.83
"4280",22.59,107.92
"4281",28.72,115.79
"4282",22.78,113.92
"4284",38.37,117.31
"4285",23.06,113.4
"4287",23.47,116.76
"4290",39.9,119.53
"4291",37.84,112.55
"4292",30.64,113.83
"4293",38.37,117.35
"4294",29.86,115.2
"4299",38.03,114.52
"4307",31.2,121.42
"4309",28.89,120.81
"4310",31.79,117.32
"4311",27.93,106.24
"4317",31.21,121.68
"4319",30.53,114.35
"4322",39.89,116.26
"4323",39.92,116.29
"4325",35.23,115.48
"4328",33.98,116.8
"4330",36.78,116.92
"4333",32.58,116.78
"4334",39.71,118.44
"4336",33.64,118.89
"4339",32.69,112.07
"4340",31.94,120.65
"4344",31.4,121.66
"4347",19.7,110.32
"4349",31.02,121.4
"4357",32.84,112.28
"4360",34.37,109.2
"4361",40.34,116.62
"4362",40.13,116.8
"4368",22.77,113.85
"4370",33,112.56
"4372",40.22,116.25
"4378",39.7,118.21
"4382",28.17,115.48
"4385",26.08,104.82
"4387",22.18,112.31
"4388",36.2,120.4
"4389",22.85,115.73
"4390",23.71,103.26
"4392",40.12,113.29
"4394",34.29,119.22
"4395",36.87,117.73
"4397",39.73,116.12
"4401",33.08,118.42
"4403",31.87,118.6
"4405",23.68,113.05
"4407",31.38,120.99
"4408",32.25,119.23
"4409",42,122.83
"4411",23.02,113.31
"4416",31.97,119.92
"4417",35.39,119.54
"4424",28.91,113.98
"4431",35.02,111.01
"4432",27.13,114.97
"4433",32.03,118.73
"4435",23.07,113.24
"4437",31.36,120.99
"4438",29.36,105.93
"4439",34.77,118.68
"4441",30.18,120.15
"4442",39.51,112.27
"4451",49.18,119.77
"4453",29.3,120.07
"4455",30.61,104.31
"4458",23.14,113.56
"4459",40.04,117.42
"4461",22.61,114.04
"4463",39.88,116.64
"4464",26.62,117.79
"4467",43.9,125.3
"4468",22.76,114.17
"4475",30.97,121.21
"4476",36.14,117.68
"4479",30.48,103.46
"4481",37.48,121.45
"4483",41.36,121.77
"4485",37.67,120.52
"4490",31.15,121.57
"4491",30.65,114.24
"4493",36.72,118.82
"4494",31.22,121.62
"4497",29.04,111.68
"4498",39.06,116.55
"4499",36.9,118.08
"4503",23.16,113.27
"4504",25.05,102.66
"4505",37.76,114.77
"4507",23.39,110.51
"4511",31.37,120.77
"4515",32.05,112.16
"4518",34.23,108.96
"4522",33.26,119.91
"4524",31.3,121.31
"4532",26.72,113.24
"4534",30.45,112.96
"4535",35.49,112.4
"4538",25.21,109.4
"4542",28.63,121.24
"4544",32.64,110.74
"4547",31.98,118.82
"4549",27.78,120.63
"4550",36.81,116.66
"4553",25.25,110.31
"4554",31.13,121.41
"4555",40.05,113.33
"4558",33.72,118.69
"4562",27.13,114.99
"4565",29.42,111.38
"4566",29.1,119.71
"4567",23.37,103.39
"4569",34.79,114.35
"4571",27.09,119.64
"4574",28.48,119.91
"4575",30.61,104.1
"4588",22.85,113.7
"4591",29.34,105.28
"4592",30.24,119.7
"4598",27.33,117.48
"4604",22.23,113.52
"4608",33.26,115.36
"4609",40.09,116.53
"4610",39.11,117.73
"4611",39.17,117.25
"4613",31.78,116.54
"4615",23.1,113.33
"4616",35.6,110.97
"4619",39.92,119.54
"4621",32.47,120.11
"4622",24.74,118.74
"4624",31.34,121.3
"4629",35.89,117.41
"4630",31,103.96
"4631",29.79,106.64
"4634",30.64,114.29
"4635",34.22,108.9
"4640",23.68,113.06
"4641",31.85,119.7
"4642",26.12,99.96
"4643",38.42,112.72
"4645",35.72,116.4
"4648",24.08,115.85
"4656",42.97,126.73
"4657",42.05,123.52
"4659",31.03,104.66
"4661",37.53,114.93
"4664",31.7,120.03
"4672",37.06,119.68
"4673",23.15,113.32
"4674",38.83,-77.15
"4679",35.7,114.27
"4682",37.43,118.68
"4684",31.94,120.31
"4688",37.84,114.36
"4689",24.78,108.12
"4694",28.34,120.73
"4695",35.02,118.3
"4696",45.68,126.62
"4699",35.89,116.59
"4708",34.27,108.07
"4709",24.53,118.03
"4711",38.07,114.54
"4714",39.93,116.35
"4715",41.74,123.34
"4716",38.02,114.56
"4718",40.15,116.27
"4719",37.66,115.55
"4724",22.93,112.02
"4726",31.04,121.44
"4727",30.12,120.59
"4728",22.79,113.73
"4731",38.91,121.68
"4732",36.29,120.4
"4740",30.26,122.22
"4741",37.18,119.96
"4742",31.47,120.38
"4744",30.73,120.51
"4745",39.85,118.16
"4749",31.5,120.02
"4750",30.29,109.49
"4751",26.4,117.78
"4755",31.65,120.09
"4758",34.52,112.18
"4763",27.81,112.92
"4765",22.7,113.97
"4767",31.37,120.96
"4768",22.52,113.33
"4769",30.33,112.23
"4770",22.67,113.24
"4773",36.67,117.92
"4780",36.62,117.01
"4781",30.63,114.2
"4782",1.28,1.14
"4787",37.53,121.41
"4788",29.45,121.44
"4791",37.99,114.54
"4792",37.17,119.94
"4795",39.81,116.31
"4796",22.65,113.43
"4797",50.56,123.33
"4799",31.22,107.46
"4803",22.79,114.09
"4805",-0.44,-0.33
"4806",39.08,117.2
"4807",39.9,116.41
"4808",23.06,113.99
"4812",28.82,121.15
"4814",23.16,112.89
"4816",33.03,120.26
"4817",39.72,116.35
"4818",31.37,120.99
"4822",36.71,119.17
"4824",39.69,116.53
"4825",22.66,103.09
"4830",37.47,117.52
"4834",34.99,104.65
"4836",39.9,116.28
"4838",30.47,114.37
"4839",39.88,116.59
"4840",30.57,103.96
"4841",33.86,115.8
"4842",22.63,110.17
"4849",34.36,108.73
"4850",25.56,102.47
"4854",34.2,118.85
"4856",33,114.33
"4858",28.15,112.92
"4861",33.11,107.3
"4863",23.38,116.77
"4864",41.14,123.06
"4865",36.74,118.2
"4866",31.56,120.81
"4867",31.78,119.98
"4869",31.56,120.28
"4877",21.87,112.39
"4878",21.25,110.6
"4879",27.84,120.72
"4880",36.4,113.01
"4882",23.17,112.85
"4883",31.72,119.95
"4884",22.45,113.15
"4887",36.06,111.49
"4891",30.74,120.49
"4892",27.27,111.78
"4893",39.32,119.03
"4894",37.5,105.21
"4896",32.6,110.83
"4897",38.89,115.47
"4898",38.19,114.51
"4899",29.82,113.45
"4902",45.73,126.71
"4903",30.68,104
"4904",25.45,119
"4907",23.48,113.17
"4909",31.29,121.51
"4910",36.74,117.31
"4911",30.7,114.4
"4913",34.6,119.2
"4920",36.64,116.97
"4921",31.78,104.74
"4922",37.5,111.12
"4923",40.11,116.4
"4924",37.15,122.46
