"","lat","long"
"4219",39,121.9
"4221",29.7,112.4
"4225",40.2,116.7
"4226",37,118.1
"4228",29.8,104.6
"4232",45.1,126.1
"4234",36.2,111.6
"4238",29.5,119.9
"4245",34.6,113.2
"4247",28.2,104.2
"4255",36.7,117.6
"4256",21.3,110.3
"4265",43.8,125.4
"4269",33.3,113.5
"4272",30.2,121.5
"4275",34.5,113
"4284",38.4,117.3
"4287",23.5,116.8
"4292",30.6,113.8
"4294",29.9,115.2
"4309",28.9,120.8
"4311",27.9,106.2
"4325",35.2,115.5
"4330",36.8,116.9
"4333",32.6,116.8
"4334",39.7,118.4
"4336",33.6,118.9
"4339",32.7,112.1
"4340",31.9,120.7
"4344",31.4,121.7
"4347",19.7,110.3
"4349",31,121.4
"4357",32.8,112.3
"4361",40.3,116.6
"4362",40.1,116.8
"4370",33,112.6
"4378",39.7,118.2
"4385",26.1,104.8
"4387",22.2,112.3
"4389",22.9,115.7
"4390",23.7,103.3
"4394",34.3,119.2
"4395",36.9,117.7
"4401",33.1,118.4
"4403",31.9,118.6
"4408",32.2,119.2
"4416",32,119.9
"4424",28.9,114
"4432",27.1,115
"4438",29.4,105.9
"4439",34.8,118.7
"4442",39.5,112.3
"4451",49.2,119.8
"4455",30.6,104.3
"4459",40,117.4
"4464",26.6,117.8
"4476",36.1,117.7
"4479",30.5,103.5
"4481",37.5,121.5
"4483",41.4,121.8
"4485",37.7,120.5
"4497",29,111.7
"4498",39.1,116.5
"4499",36.9,118.1
"4505",37.8,114.8
"4507",23.4,110.5
"4515",32,112.2
"4522",33.3,119.9
"4532",26.7,113.2
"4534",30.4,113
"4535",35.5,112.4
"4538",25.2,109.4
"4549",27.8,120.6
"4550",36.8,116.7
"4555",40,113.3
"4558",33.7,118.7
"4565",29.4,111.4
"4566",29.1,119.7
"4567",23.4,103.4
"4569",34.8,114.3
"4571",27.1,119.6
"4574",28.5,119.9
"4591",29.3,105.3
"4598",27.3,117.5
"4608",33.3,115.4
"4609",40.1,116.5
"4610",39.1,117.7
"4613",31.8,116.5
"4616",35.6,111
"4621",32.5,120.1
"4622",24.7,118.7
"4630",31,104
"4631",29.8,106.6
"4640",23.7,113.1
"4641",31.9,119.7
"4642",26.1,100
"4645",35.7,116.4
"4648",24.1,115.8
"4656",43,126.7
"4657",42,123.5
"4659",31,104.7
"4661",37.5,114.9
"4672",37.1,119.7
"4674",38.8,-77.2
"4679",35.7,114.3
"4682",37.4,118.7
"4688",37.8,114.4
"4689",24.8,108.1
"4694",28.3,120.7
"4699",35.9,116.6
"4708",34.3,108.1
"4715",41.7,123.3
"4719",37.7,115.5
"4727",30.1,120.6
"4731",38.9,121.7
"4740",30.3,122.2
"4741",37.2,120
"4742",31.5,120.4
"4745",39.9,118.2
"4749",31.5,120
"4751",26.4,117.8
"4755",31.6,120.1
"4758",34.5,112.2
"4770",22.7,113.2
"4773",36.7,117.9
"4782",1.3,1.1
"4788",29.4,121.4
"4792",37.2,119.9
"4796",22.6,113.4
"4797",50.6,123.3
"4805",-0.4,-0.3
"4808",23.1,114
"4812",28.8,121.2
"4816",33,120.3
"4822",36.7,119.2
"4825",22.7,103.1
"4830",37.5,117.5
"4834",35,104.7
"4842",22.6,110.2
"4850",25.6,102.5
"4854",34.2,118.8
"4856",33,114.3
"4858",28.1,112.9
"4861",33.1,107.3
"4864",41.1,123.1
"4865",36.7,118.2
"4877",21.9,112.4
"4878",21.2,110.6
"4882",23.2,112.8
"4884",22.4,113.2
"4892",27.3,111.8
"4893",39.3,119
"4894",37.5,105.2
"4899",29.8,113.5
"4904",25.4,119
"4911",30.7,114.4
"4924",37.1,122.5
"4931",29.3,115.1
"4938",43.9,87.5
"4939",31.7,121.8
"4941",36.6,117.9
"4948",30.4,120.4
"4949",37.9,114.4
"4951",37.8,107.4
"4954",31.4,121.1
"4960",39,116.2
"4961",39.7,123.1
"4962",46.4,123.4
"4963",23.4,116.6
"4964",29.2,112.2
"4965",37.5,111
"4985",31.7,120.7
"4986",39.3,118
"4990",30,120.6
"4991",36.7,117.4
"4993",34.8,113.4
"5001",44.4,125.2
"5004",27.6,111.6
"5023",34.9,109.6
"5027",29.6,106.2
"5029",27.1,110.8
"5030",42.9,125.2
"5037",37.6,116.7
"5039",31.4,121.4
"5041",36.3,116.5
"5049",41.1,114
"5052",41.6,120.4
"5053",27.5,119.9
"5055",24.6,118.5
"5061",33.8,119.3
"5076",27.6,120.5
"5088",22.6,113.8
"5091",36,117.6
"5093",36.6,114.3
"5094",33.9,109.9
"5095",45.2,131.1
"5112",35.7,118.4
"5122",36.8,121.1
"5124",46.5,125.1
"5126",38.5,102.2
"5132",38.8,121.5
"5138",39.2,117.8
"5142",31.5,121.1
"5152",25.8,100.5
"5179",34.8,117.1
"5193",39.7,116.4
"5205",45.6,131.9
"5211",30.9,120.4
"5213",46.1,126
"5217",27.9,120.5
"5220",26.1,119.5
"5230",32.1,112.7
"5234",35.8,114.2
"5244",37.9,112.6
"5247",34.5,110.9
"5250",31.7,119
"5252",29.7,121.4
"5266",35.6,114.2
"5268",42,117.8
"5270",37.6,116
"5277",24.9,102.4
"5287",22.6,114.3
"5292",32.3,116.3
"5316",23.7,116.6
"5317",34.5,109
"5322",35.6,111.4
"5327",32.9,115.8
"5329",35.3,116.9
"5330",40.8,111.7
"5332",25.5,111.6
"5333",41.5,121.2
"5334",43.4,126.8
"5354",21.3,110.4
"5360",27.7,111.3
"5362",37.7,114.4
"5370",34.4,115.7
"5378",27.8,112
"5380",36.7,115.4
"5388",39.3,122.1
"5402",41.9,124
"5403",30.2,121.1
"5404",39.8,110
"5405",40.2,116.3
"5408",38.1,119
"5416",37.4,116.3
"5418",25.3,111.3
"5419",46.6,125
"5439",23,113.5
"5441",22.9,110.9
"5458",30,121.2
"5459",31.2,117.3
"5461",28.4,112.4
"5463",26.2,103.2
"5478",41.6,120.5
"5480",36.8,120.1
"5496",26.5,111.6
"5505",22.2,111.8
"5532",40.8,114.9
"5540",35.5,111.6
"5545",22.4,113.3
"5553",37.1,111.7
"5554",37.7,112.8
"5564",32.5,109.4
"5574",32.5,111.5
"5576",35.7,117.9
"5598",44.5,129.6
"5618",36.1,103.6
"5620",38,116.6
"5623",34.8,114.4
"5625",30.1,121.2
"5629",34.3,108.7
"5630",30.8,116.8
"5643",30.8,118.6
"5647",37.6,114.9
"5655",31.4,120.9
"5661",35,110.8
"5665",22.2,109.2
"5668",43.7,126.7
"5673",40.4,117.5
"5676",32.8,116.9
"5691",40.5,117.1
"5716",23.5,116
"5718",23.3,113.4
"5722",32.9,120.3
"5728",25,118.9
"5737",33.6,117
"5739",32.9,115.9
"5753",34.7,111
"5755",35.8,115.4
"5757",36.9,103.7
"5760",40.8,122.8
"5761",34,118.6
"5775",33.4,115.1
"5776",35.4,116
"5786",31.5,120.7
"5789",35.2,106.6
"5805",35.4,103.9
"5827",29.1,110
"5831",35.1,115.3
"5836",33.4,119.3
"5837",32.2,119.8
"5847",34.1,117.3
"5853",45.5,131.9
"5854",32.3,119.5
"5858",19.4,98.4
"5868",25.1,99.2
"5871",33.6,115.4
"5872",30.5,114.5
"5879",22.6,113.7
"5890",26.9,109.7
"5896",31.3,121.2
"5900",39.8,119.3
"5903",31.2,108.4
"5905",28.1,101.8
"5915",28.1,120.9
"5920",23.2,116.7
"5935",22.7,114.4
"5938",30.5,114.8
"5951",39.3,113.5
"5961",27.9,113.1
"5964",30.1,115.3
"5965",47.3,130.2
"5969",30.1,120.5
"5974",35.3,114
"5979",30.7,103.8
"5981",36.3,111.7
"5988",25.2,103.1
"6009",39.9,119.6
"6015",38.5,116.1
"6028",24.9,102.8
"6036",30.4,113.5
"6043",29,119.2
"6044",35.1,114.6
"6053",48,122.7
"6055",40,116.8
"6070",28.6,121.5
"6075",24,110
"6078",31.7,121
"6084",36.1,114.4
"6085",43.9,125.2
"6086",31.9,120.2
"6087",30.5,104.1
"6091",32.5,116.5
"6103",34.3,107.6
"6104",37,111.9
"6106",30.4,113.4
"6111",28.3,105.2
"6113",39.7,116.2
"6114",23.5,115
"6119",23.4,104.3
"6123",37.5,116.3
"6124",31.3,117.9
"6126",45.3,131
"6127",42.5,125.7
"6130",38.2,114.4
"6135",23.6,113.1
"6136",37.5,116.2
"6146",32.1,119.7
"6156",7.1,79.8
"6157",38.1,114.4
"6177",29.4,121.9
"6182",41.8,123.7
"6184",47,128.9
"6185",32.9,119.8
"6192",29.9,114.3
"6197",26.6,108
"6199",25.9,114.9
"6210",37.3,97.4
"6217",30.7,113.2
"6224",34.8,113.3
"6226",39.4,122
"6229",28.3,117.1
"6239",39.7,117.3
"6242",35.5,110.9
"6246",32.1,120.7
"6250",29,112.7
"6253",30,113.9
"6254",27.2,111.5
"6261",32.1,118
"6268",27.6,113.4
"6278",35.6,117.4
"6281",30.4,112.3
"6284",45.7,125.2
"6285",46.6,124.9
"6288",22.9,115.2
"6292",42.1,116.4
"6293",23.6,116.3
"6298",37.3,118.1
"6301",23.2,113
"6304",36.7,103.3
"6308",28.4,118
"6316",29.3,114.9
"6323",21.7,110.9
"6326",34,119.8
"6330",42.7,123.3
"6331",35.8,113.1
"6332",42,121.7
"6336",25.1,101.9
"6338",31.9,104.8
"6341",37.2,115
"6364",21.8,111.9
"6373",33.8,119.8
"6379",36.4,120
"6385",35,119.1
"6387",25.8,116.3
"6395",39.5,116.1
"6396",30.4,120.9
"6397",31.9,111.3
"6400",26.9,102.2
"6402",30.9,114.4
"6410",31.6,120.2
"6411",34.9,113.1
"6417",33.7,105.7
"6418",42.9,120.7
"6424",24.5,113.3
"6426",25.1,101.6
"6428",36.3,111.6
"6430",46.8,130.3
"6438",41.2,123.1
"6439",40.2,122.2
"6441",32.4,119.4
"6445",27.9,108.2
"6474",30.9,104.3
"6481",30.3,121.1
"6489",42.1,114.4
"6503",27.7,114.3
"6510",38.3,117.8
"6512",40.7,117.2
"6520",37.2,117.9
"6524",28.4,119.9
"6534",40.1,111.3
"6536",31.6,113.8
"6537",28.4,119.8
"6542",40.8,120.9
"6549",33.6,117.1
"6554",37.9,118
"6560",32.6,112.1
"6562",30.5,117.1
"6563",29.4,104.4
"6569",22.7,112.2
"6575",26.6,106.6
"6589",35.6,104.6
"6591",29.3,108.2
"6593",27.5,120.5
"6597",29,115.8
"6604",40.1,116.6
"6606",37.7,114.8
"6607",39.1,117.5
"6608",41.6,127.3
"6615",37.9,116.5
"6623",32.1,121.6
"6627",39,117.2
"6637",44.1,87
"6657",36,119.5
"6670",30.6,116.6
"6675",30.5,103.7
"6677",23.9,115.7
"6682",25.3,113
"6687",24.8,118.5
"6690",36.5,118.3
"6705",35.4,119.4
"6727",32.2,115.7
"6740",34.4,112.2
"6745",24.7,118.2
"6751",36.6,118
"6752",38.2,106.1
"6754",31.4,114.6
"6756",33.6,118.4
"6757",41.3,123.2
"6767",31.8,120.3
"6771",42,116.3
"6783",29.4,120.1
"6788",26.9,100.2
"6801",21.7,110.8
"6808",34.8,113.5
"6814",34.8,112.2
"6827",36.7,119.1
"6832",39.7,112.7
"6833",24.5,117.7
"6835",22.9,113.8
"6841",34.7,112.5
"6850",27.8,113
"6875",31.3,113.7
"6884",37.4,121.6
"6891",29.1,108.8
"6893",42.9,125.1
"6897",26.3,119.7
"6912",37.2,116
"6918",23.4,116
"6923",21.7,111.1
"6924",41.9,126.4
"6926",40.5,111.2
"6928",34.4,111.6
"6952",33.4,114.3
"6959",29.8,120.1
"6961",39.5,116.8
"6968",41.7,126
"6972",41.8,126
"6973",35.6,116.8
"6983",31.2,112.6
"6990",30.1,121.8
"6999",26.3,107.5
"7002",31,121.5
"7004",28,116.3
"7008",34.6,118.3
"7009",36.6,113.9
"7010",40.3,116.8
"7011",36,113
"7016",31.4,121.3
"7023",30.7,121.1
"7036",40.1,116.2
"7043",32.1,114
"7049",27.4,114.8
"7050",33.7,120.4
"7051",24.7,110.9
"7061",25.9,115
"7065",32.2,110.2
"7067",30.8,107.4
"7068",28.8,115.8
"7072",30.2,114.9
"7076",39.6,109.7
"7083",41.2,123
"7089",22.7,110.2
"7102",42.6,124.1
"7103",27,114.9
"7110",40.5,116
"7112",37.6,120.7
"7116",31.7,117.7
"7118",34.9,119
"7126",35.1,107.9
"7128",32.6,112.5
"7134",31.9,105
"7135",25.5,119.5
"7144",43.7,125.1
"7151",31.1,105.1
"7158",34.7,116.9
"7173",35.4,116.9
"7174",26.7,114
"7183",35.2,105.2
"7184",38.1,114.8
"7185",31.3,121.7
"7204",36.8,119.1
"7205",32.8,116.2
"7206",30.8,118.3
"7208",22.1,113.2
"7209",32.1,116.9
"7212",45.2,130.9
"7222",38.4,115.3
"7227",22.9,114.5
"7240",36.1,103.8
"7250",39.1,113
"7252",36,114.4
"7260",25.4,118.9
"7261",31.9,117.5
"7265",27.8,113.1
"7283",39.8,98.5
"7297",32,120.3
"7306",27.4,111.6
"7334",28.5,116.2
"7348",25.7,119.5
"7349",30.6,119
"7354",30.9,121.6
"7358",37.5,122.1
"7360",36.4,111.6
"7383",31.3,121.1
"7385",36,120.3
"7392",34.5,113.1
"7397",24.2,109.4
"7401",22.3,113.5
"7402",25.1,101.5
"7403",23.3,113.8
"7410",40.3,116.7
"7414",22.8,113.3
"7415",30.6,112.3
"7418",38,113.6
"7444",29.5,120.9
"7454",39.4,117.7
"7460",25.1,102.8
"7461",34.1,117.5
"7471",43.2,126.5
"7475",22.1,113.4
"7481",27.6,115.3
"7485",27.7,113.5
"7491",22.1,106.7
"7500",30.2,121.3
"7510",29.8,107.1
"7512",30.4,114.3
"7516",27.7,110
"7523",34.9,118.9
"7535",35.8,115.1
"7547",26.8,112.1
"7548",32.3,120
"7552",40.6,118.5
"7555",30.3,115
"7556",30.6,103.9
"7558",34.9,119.2
"7565",34.6,113.8
"7571",34.1,118.3
"7575",30.8,115.4
"7582",34.8,111.9
"7583",29.9,122
"7591",32.1,112.5
"7596",31.9,119.3
"7602",30.6,119.6
"7609",39,117.5
"7610",37.6,121.3
"7618",22.2,109.9
"7622",29.1,120.3
"7625",39.9,118.9
"7627",23.5,116.2
"7643",35.2,112
"7646",31.2,104.3
"7662",42.9,130.4
"7670",44,89.3
"7673",31.3,108.6
"7700",46.9,127.5
"7721",44.6,129.5
"7731",32.1,114.2
"7738",35.4,113.4
"7739",30.9,119.5
"7743",29,119.7
"7748",31.6,120
"7749",41,113.1
"7753",26.8,117.7
"7756",32.3,112.6
"7767",37,118.4
"7768",28.1,114.5
"7770",29.5,122
"7778",29.1,110.5
"7782",37,115.2
"7805",34.6,112.6
"7806",39.8,98.3
"7809",23.7,109.4
"7810",31.4,104.7
"7812",36.6,118.2
"7820",32.9,110.8
"7829",27.7,109.2
"7835",30.9,104.4
"7836",37.2,112.2
"7840",32.4,111.7
"7844",28.2,121
"7856",37,115.1
"7871",35,113.7
"7877",25.6,100.2
"7895",32.9,115
"7896",31.2,121.8
"7900",36.8,119.2
"7901",35.3,111.7
"7908",25.9,117.3
"7909",23.3,116.1
"7910",28.8,112.4
"7918",36.8,118.9
"7936",38.3,116.6
"7948",26.4,117.1
"7950",36.6,117.1
"7954",22.9,112.8
"7957",37.3,115.6
"7968",32.9,117.4
"7991",31.1,121.2
"7992",28.8,120
"7995",32.9,117.6
"8012",31.5,119.9
"8013",28.8,118.8
"8021",22.6,114.4
"8024",25.7,119.2
"8030",33,114.6
"8031",23.7,108.2
"8052",30.1,102.2
"8058",40,117.8
"8064",30.8,103.8
"8074",25.6,112.7
"8108",50.2,127.5
"8114",21.5,109.1
"8115",25,118.3
"8120",30.9,112.3
"8127",37.5,121.3
"8130",32.7,117.1
"8138",1.1,0.5
"8139",27.7,106.9
"8141",29.1,119.6
"8143",22.7,114.5
"8145",32.3,111.6
"8158",34.4,112.4
"8161",30.9,120.6
"8164",22.8,113.6
"8171",29.6,113.9
"8172",33.5,119.1
"8176",35.5,104.3
"8178",26.9,116.8
"8186",22.7,113.5
"8207",29.6,103.6
"8211",35.5,114.3
"8216",24.2,117.7
"8220",36.5,114.6
"8225",29.8,120.5
"8244",29.6,103.7
"8245",39.7,121.8
"8248",39.1,117
"8249",21.8,111.2
"8251",35.4,116.5
"8276",36.2,118.2
"8281",23.5,108.1
"8284",35.8,115.3
"8306",38.4,116.2
"8308",29.4,113.2
"8309",28.3,117.7
"8316",22.3,110
"8327",44,125
"8338",29.7,121.5
"8351",30.7,121.4
"8356",23,112.1
"8363",38.5,106.2
"8366",28.7,103.8
"8381",41.9,123.5
"8383",24.9,119
"8386",29.7,91.1
"8391",27,112.4
"8402",30.7,107.8
"8403",30.2,120.1
"8404",46,126.6
"8412",30.6,113.1
"8419",30,120.9
"8425",22.4,113.7
"8430",25.3,115.2
"8443",22.6,114.5
"8447",28.6,119.6
"8452",37.1,118.4
"8467",39,121.8
"8476",23.3,116
"8484",24.9,102.5
"8487",23.2,111.2
"8492",37.4,122
"8518",35.8,113.3
"8525",34.7,111.1
"8545",25,118.8
"8550",32.5,119.6
"8555",30.2,113.9
"8567",28.4,120.7
"8569",35.9,116.3
"8572",45.9,125.4
"8587",32.7,120.1
"8588",33,111.8
"8589",46.9,131.4
"8603",27.2,111.4
"8604",23.2,113.4
"8609",23.3,116.3
"8618",37.3,120.3
"8627",34.8,117.2
"8630",30.4,111.1
"8632",43.2,124.4
"8635",41.3,117.7
"8648",22.7,109.3
"8654",32.7,113.3
"8655",33.6,114.6
"8662",36,117.1
"8670",22.5,113.5
"8675",30.1,120
"8682",31.8,119.6
"8689",25.1,116.1
"8691",34.9,116.9
"8694",23.4,113.5
"8697",40.4,116.8
"8712",37.3,117.2
"8731",36.4,114.2
"8737",38.7,117.4
"8741",31.8,115.2
"8749",29.6,119.3
"8751",31.7,113.4
"8760",34.6,113
"8761",23.6,104.3
"8762",34.3,117
"8773",28.4,117.9
"8775",38.5,115.2
"8780",23.7,114.7
"8783",44.1,131.1
"8789",25.3,110.3
"8790",38.1,116.6
"8794",38.4,116.1
"8795",29.1,111.7
"8800",43.9,126.5
"8813",28.3,112.9
"8815",27.3,107.5
"8823",37.5,121.2
"8830",31.9,117.4
"8832",28.9,104.1
"8841",35.8,119.2
"8843",31,106.1
"8849",27.1,107.5
"8850",26.5,119.6
"8855",44.4,84.8
"8868",35.2,112.5
"8875",30.7,121.2
"8891",26.4,111.3
"8893",21.9,111.9
"8896",35.4,113.6
"8901",26.4,106.5
"8909",32.6,116.9
"8918",30.8,120.8
"8923",34.8,114.8
"8935",25.1,113.6
"8938",34.5,107.4
"8941",36.1,117.1
"8946",31.2,118
"8953",23,111.8
"8960",23.6,115.2
"8963",37.9,118.8
"8964",25.9,119.2
"8971",31.7,118.4
"8981",22.9,109.8
"8985",34.2,118.4
"8992",37.4,118
"8995",23,115.3
"8999",25.5,118.2
"9005",35.3,116
"9006",34.6,117.8
"9009",39.3,121.8
"9012",22.4,112.8
"9016",23.9,109
"9019",32.7,116.6
"9020",49.2,119.7
"9025",47,128
"9041",45.2,128
"9042",35.4,116.3
"9050",31.2,120.6
"9056",32.4,119.6
"9059",36.8,114.5
"9063",30.2,120.6
"9072",32.5,120.2
"9086",23.8,116.2
"9106",34.7,113.2
"9112",29.3,106.3
"9116",28.1,113.1
"9126",25.9,119
"9138",39.9,111.2
"9141",30.5,103.9
"9145",37.2,117.2
"9153",36.6,116.8
"9172",21.7,100.7
"9181",33.8,113.3
"9189",40.5,117.6
"9190",40.8,107.4
"9191",34.7,109.2
"9192",28,120.8
"9194",45.7,131.2
"9199",26.3,114.1
"9224",29.4,106.3
"9226",34.8,119.1
"9231",30.9,103.5
"9234",44,125.5
"9239",44.4,125.6
"9240",33.9,106.5
"9244",29,118.9
"9248",30.8,106
"9260",28.9,121.5
"9261",43.8,125.3
"9272",34.6,115.3
"9278",37.4,120.4
"9280",35.7,109.4
"9285",40.7,120.8
"9297",29.3,120.4
"9303",30.1,120.8
"9304",36.4,120.5
"9336",40.6,110
"9347",31.1,120.6
"9357",39,117.6
"9366",23.7,116.2
"9371",26.1,105.8
"9372",34.5,113.3
"9374",41.7,115.7
"9376",30.8,103.7
"9377",25.2,112.9
"9388",36.2,115.7
"9389",36.4,116
"9390",23.3,113.7
"9394",35.6,111.1
"9409",28.6,104.4
"9410",25.9,117.4
"9411",36.6,101.9
"9414",35,109
"9416",40.1,117.1
"9423",28.7,118.6
"9427",23.6,113.5
"9428",46.1,122
"9433",33.3,120
"9445",30.7,114.6
"9448",47.2,123.6
"9450",37.4,116.6
"9451",32.3,118.7
"9453",31.1,112.5
"9454",24.3,109.3
"9470",30.1,120.7
"9488",41.1,122.1
"9498",26.3,119.4
"9504",33.3,118.9
"9514",34.6,117.7
"9515",25.1,116.4
"9525",38.2,114.6
"9527",33.6,119.1
"9532",25.2,105.7
"9541",23.4,110.1
"9558",31.8,120.5
"9575",27.7,109.1
"9578",24.8,102.5
"9579",35.3,111.2
"9592",30.8,120.7
"9597",21.9,111.2
"9607",36.8,118.8
"9612",25.2,103
"9619",20.1,110.4
"9621",25.9,119.5
"9634",37.5,110.7
"9640",31.7,116.7
"9661",40,118.6
"9664",31.7,118.8
"9666",27.3,110.2
"9671",33,114
"9692",35,113.1
"9695",36.7,116.9
"9699",29.4,104.8
"9702",41.1,126.2
"9712",39.8,116.1
"9725",28.8,105.4
"9727",32,120.2
"9764",31.9,120.5
"9770",31.6,107.1
"9775",40.7,122.1
"9790",39.2,100.2
"9800",35.1,113
"9801",40.6,109.9
"9817",25.4,110.3
"9832",31.7,118.9
"9837",36.4,102.9
"9844",38.9,117.5
"9847",45.8,126.6
"9864",35.1,119.4
"9869",31.7,113.3
"9872",33.4,105.2
"9878",22.9,104.6
"9879",26.5,116
"9881",43.9,81.3
"9887",31,109.5
"9900",34.3,108.8
"9903",31,104.8
"9913",25.4,119.1
"9918",40.7,120.9
"9947",28.4,113
"9986",37.4,118.6
"9990",38.8,121.1
"9992",43.6,122.3
"9994",35.3,116.3
"10009",22.7,103
"10010",33.8,113.9
"10013",27.5,112
"10014",34.1,108.8
"10018",37.4,112.6
"10022",33.6,115
"10032",31.6,114.9
"10038",37.5,105.3
"10050",27.9,120.6
"10053",30.1,105.6
"10055",30.1,116.8
"10059",25.3,103
"10071",33.3,112.6
"10081",29.7,121.3
"10098",24.8,117.9
"10100",37,114.6
"10102",27.1,115.6
"10107",30.9,117.9
"10109",28.5,112.5
"10113",36.6,101.8
"10114",29.4,106.6
"10122",22.3,114.2
"10137",33.5,117.5
"10140",26.2,117.5
"10141",21.2,110.4
"10142",22.8,108.5
"10155",29.4,105.6
"10158",29.8,105.8
"10161",33.8,105.7
"10162",25.8,104.5
"10185",37,113
"10186",28.6,115.7
"10190",46.3,132.2
"10191",30.1,102.9
"10197",35.7,111.7
"10210",32.8,115
"10212",27.8,107.5
"10216",25.6,111.6
"10218",39.8,119.5
"10233",25.9,100.1
"10235",39.8,114.6
"10236",28.9,105.4
"10241",44.5,86.7
"10242",27.3,111.5
"10261",44.9,127.2
"10264",45.3,122.8
"10284",45.8,127.5
"10308",37.5,118.4
"10310",39.7,116
"10312",24.1,114.9
"10315",37.3,117.1
"10325",29.2,120.3
"10326",36.3,120.5
"10385",35.8,116.4
"10394",28.8,115.3
"10403",31,117.8
"10407",38.8,121.3
"10411",22.7,113.4
"10425",27.5,106.8
"10435",27,110.9
"10437",39.9,117.7
"10441",32.4,113.4
"10453",36.8,117.9
"10454",35.3,113.6
"10465",32.3,119.4
"10470",30.7,114.5
"10486",37,113.3
"10494",30.1,118.6
"10526",27.6,120.6
"10533",31.8,120.8
"10545",26.3,115.3
"10546",36.7,101.8
"10550",36.7,118
"10551",35.9,115.5
"10560",25.8,113.1
"10564",38.3,116.7
"10567",34,118.5
"10570",28.6,112.4
"10579",39.1,116
"10582",34.3,118.3
"10583",28.3,112.8
"10587",29.4,113.1
"10598",34.8,105.7
"10601",30,114.6
"10614",30.4,114.2
"10623",36.2,120
"10647",45.9,126.6
"10650",36.4,113.4
"10651",32.1,119.3
"10658",26.1,118.4
"10661",23.7,117.5
"10663",40.9,118
"10686",19.4,-99.2
"10721",32.4,120.6
"10733",21.4,109.1
"10737",26.8,119.8
"10740",31.5,120.6
"10741",33.5,116.2
"10748",26.5,106.7
"10750",47.4,130.3
"10774",38,116.4
"10790",30.3,109
"10791",28.5,119.5
"10796",30.4,120.3
"10798",31.1,121.9
"10801",31,118.7
"10821",37.1,122
"10826",30.9,105.4
"10839",33,107
"10856",31.6,104.7
"10857",26.2,117
"10865",25.3,117.3
"10871",27.2,111.2
"10885",36.4,119.2
"10902",39,115.6
"10904",35.6,111.2
"10927",40.9,117.8
"10934",22.8,114.5
"10939",30.1,121.5
"10951",34.7,113.8
"10956",34.6,109
"10972",41.8,123.1
"10978",37.1,114.5
"10985",39.8,116.8
"10998",24.8,104
"11001",24.7,118.1
"11002",36,103.9
"11016",23.5,116.4
"11021",35.8,115
"11030",43.1,124.1
"11034",23.4,103.3
"11038",42.8,88.7
"11050",34.7,112.1
"11051",38.5,106
"11064",30.4,106.8
"11068",34.4,113.7
"11086",38.7,115.1
"11096",29.1,120.5
"11098",36.1,117.4
"11104",42.3,118.9
"11116",26,106
"11120",31.4,120.4
"11131",22.9,113.5
"11135",26.2,118.2
"11145",23.9,115.8
"11148",32.2,119.9
"11154",36,104
"11160",36.6,109.5
"11163",29.9,106.5
"11170",32.3,108.9
"11172",35.5,114.1
"11173",39.1,117.4
"11191",31,121.6
"11203",31.8,106.4
"11235",23.6,112.9
"11250",39.3,111.3
"11255",34.2,112.5
"11264",23.6,116.5
"11277",31.9,119.9
"11278",27.9,111.9
"11284",25.2,119
"11287",28.2,113.6
"11291",25.4,118.7
"11295",34.7,117
"11307",28.7,105.1
"11309",39,100.5
"11311",30.1,115.1
"11316",31.9,114.5
"11319",27.8,120.8
"11320",39.6,117
"11347",43.9,87.7
"11350",37.6,113.7
"11355",29.7,121.8
"11374",37,121.5
"11376",37.2,116.5
"11377",-0.2,-0.2
"11378",32,112.8
"11380",31.9,106.8
"11382",30.4,103.3
"11390",33.2,118.3
"11398",44,80.9
"11419",30.6,103.6
"11430",41.8,123.6
"11437",33,115.4
"11445",34.9,110.4
"11451",30.9,119.4
"11453",25.5,100.2
"11454",29.1,107.1
"11486",38.9,117.3
"11491",25,118.7
"11504",36.9,111.8
"11522",34.1,114.4
"11524",24.9,118.7
"11532",29.9,103.2
"11550",41.5,120.5
"11558",42.3,86.4
"11560",37,117.9
"11561",19.2,109.4
"11567",30.8,120.9
"11574",34.7,112.7
"11578",33.1,112.2
"11592",36.7,118.9
"11599",29.8,112.9
"11606",39.1,110
"11608",43.5,118.8
"11615",37,120.7
"11620",29.2,114.8
"11628",28.8,115.9
"11629",26,104.6
"11632",35.9,114.2
"11645",-8.7,115.2
"11670",35.1,114.1
"11688",35.8,116.1
"11696",24.7,118.6
"11705",40.7,122.3
"11719",28.7,117.1
"11721",23.4,110.9
"11722",41,120.6
"11732",34.7,115
"11741",34.4,119.8
"11759",34.5,113.8
"11760",36.8,114.1
"11773",40.4,122.4
"11775",28.1,105
"11797",37.4,112
"11803",34.6,113.5
"11816",37.7,120.3
"11819",25,102.3
"11831",43.8,126.6
"11836",30.4,104.5
"11839",38.3,116.9
"11845",37.4,120.9
"11847",28.8,105.9
"11848",37.4,122.1
"11850",24.8,102.6
"11860",29.4,120
"11872",30,118.8
"11879",36.9,118
"11880",30,104.1
"11883",33.1,112.7
"11918",41,117.9
"11929",27.6,116.6
"11941",19.3,109.8
"11952",22.9,108.6
"11959",39.6,116
"11966",33,112.2
"11992",36.5,117.8
"12005",33.1,120.5
"12008",23.9,115.9
"12012",26,115.4
"12024",25.2,55.3
"12029",38.9,114.2
"12039",23.6,114.6
"12043",38,109.3
"12047",44.7,127.2
"12050",24.2,110.8
